month,publication,topic_0,topic_0,topic_1,topic_1,topic_2,topic_2,topic_3,topic_3,topic_4,topic_4,topic_5,topic_5,topic_6,topic_6,topic_7,topic_7,topic_8,topic_8,topic_9,topic_9
2018-02,CNN,0.25625938,0.25626218,0.3133068,0.31327888,0.38566354,0.38566896,0.3613719,0.36136922,0.41171038,0.41171354,0.38240877,0.3823933,0.31540024,0.31541976,0.2934034,0.29342148,0.25827745,0.25827745,0.36435,0.36435163
2018-02,Economist,0.31321532,0.3132236,0.2811701,0.28115895,0.25163013,0.25162455,0.29280406,0.29279768,0.27628598,0.27629098,0.33505377,0.3350365,0.2966024,0.29662013,0.31290933,0.31290793,0.30404234,0.3040423,0.30978423,0.3097877
2018-02,Fox News,0.23272085,0.23271403,0.23766465,0.23765478,0.3147171,0.31471154,0.32425156,0.32424968,0.3385047,0.33850387,0.30758873,0.3075748,0.2882009,0.2882111,0.23073383,0.2307589,0.20274599,0.20274599,0.3044264,0.3044261
2018-02,Gizmodo,0.28259268,0.28260013,0.33680373,0.3367763,0.2933374,0.29332945,0.28664064,0.28663626,0.31710586,0.31710863,0.36461782,0.36459863,0.37200835,0.3720128,0.39279357,0.39281726,0.3434382,0.3434382,0.3992361,0.39924744
2018-02,Hyperallergic,0.2801731,0.28018114,0.37749317,0.37745768,0.28068683,0.28066382,0.26436302,0.26436195,0.259999,0.2600081,0.32736972,0.32733953,0.3794645,0.37949207,0.34990302,0.34991512,0.5660038,0.5660038,0.3559259,0.35594776
2018-02,Mashable,0.25178298,0.2517881,0.36102492,0.36101672,0.24824396,0.24823178,0.25266936,0.25266823,0.25744385,0.257448,0.31082764,0.31080177,0.39046144,0.39046374,0.34269857,0.34271282,0.32444414,0.32444414,0.3441612,0.34417212
2018-02,New Republic,0.28243208,0.28243706,0.30884302,0.30881742,0.3645877,0.36458623,0.4167956,0.416792,0.42171112,0.4217162,0.35306895,0.353046,0.3313594,0.3313738,0.30659223,0.30660453,0.30463162,0.30463162,0.37100813,0.3710197
2018-02,New Yorker,0.24549668,0.24550341,0.38488826,0.38487494,0.2872983,0.2872844,0.26847488,0.26847398,0.25748953,0.25749645,0.3300534,0.33002022,0.40003476,0.40005147,0.31678036,0.3167928,0.3940767,0.3940767,0.3187522,0.31876856
2018-02,Politico,0.26565003,0.2656531,0.297885,0.29786617,0.3862483,0.38624683,0.4523172,0.45231175,0.4781876,0.4781917,0.3252752,0.3252522,0.28526422,0.2852795,0.28743035,0.28744406,0.2636353,0.2636353,0.35128373,0.35128933
2018-02,Reuters,0.35216364,0.3521646,0.1712803,0.17127104,0.21196327,0.21196488,0.16850753,0.16850357,0.18930279,0.18930441,0.22263692,0.22264437,0.15565424,0.1556686,0.20040855,0.200394,0.17143488,0.17143488,0.21521734,0.21521205
2018-02,The Hill,0.28101176,0.28101444,0.28972778,0.28970316,0.3955073,0.39550656,0.45813084,0.4581274,0.49244532,0.49244732,0.34326193,0.343249,0.29062036,0.29063198,0.29807365,0.29809168,0.27456078,0.27456078,0.37164584,0.37164474
2018-02,The Verge,0.28766364,0.2876695,0.30088326,0.300873,0.2548114,0.25480258,0.24368769,0.24368931,0.25412974,0.25413436,0.3037558,0.30373248,0.34469676,0.34470314,0.39374095,0.39374664,0.29512167,0.29512167,0.3480372,0.34803942
2018-02,Vice News,0.24727277,0.24727802,0.27510223,0.27508515,0.3502906,0.3502903,0.32203275,0.32203126,0.3712822,0.37128356,0.35617843,0.35617942,0.27661362,0.27662128,0.28013402,0.28014585,0.2537475,0.2537475,0.3395371,0.33953252
2018-02,Washington Post,0.20898241,0.20897686,0.3731348,0.37313962,0.23018509,0.2301805,0.23873173,0.23871812,0.2659248,0.26593927,0.2331639,0.23313037,0.2554345,0.25541848,0.24145031,0.24145925,0.24904448,0.24904448,0.25131166,0.25136197
2018-02,Wired,0.25726855,0.25727978,0.30013165,0.30011603,0.23340413,0.23339505,0.25795472,0.25795174,0.26718786,0.26719278,0.3052733,0.30525222,0.34314993,0.3431537,0.3613297,0.36133832,0.30513427,0.3051343,0.34179357,0.34179986
2018-03,Axios,0.31061244,0.31061792,0.24478586,0.24476728,0.3000803,0.3000789,0.31181395,0.31181106,0.362036,0.36203852,0.2928215,0.2928151,0.24352932,0.24354343,0.28805482,0.2880506,0.22906366,0.22906366,0.3216586,0.32165843
2018-03,Buzzfeed News,0.23429635,0.23430145,0.31697384,0.316952,0.36371857,0.36371714,0.30179062,0.30179203,0.332551,0.33255416,0.33029342,0.33028573,0.28952953,0.28954166,0.2741186,0.27412933,0.28138784,0.28138784,0.32306254,0.32306942
2018-03,CNBC,0.36562216,0.36562473,0.2593028,0.25929156,0.26239997,0.26240054,0.28022563,0.28021803,0.30760702,0.3076107,0.2743041,0.27428603,0.25268495,0.2526983,0.3078042,0.30779636,0.24658048,0.24658048,0.30628186,0.30629212
2018-03,CNN,0.26177305,0.26177827,0.3268773,0.32684636,0.37632263,0.37632695,0.3726329,0.37262893,0.42244655,0.42244965,0.37472567,0.37470964,0.31104055,0.3110602,0.3004344,0.30044702,0.28008008,0.28008008,0.3645607,0.36457038
2018-03,Economist,0.29820466,0.29821545,0.28964496,0.28962922,0.2599705,0.25996086,0.31098375,0.3109782,0.3020882,0.3020936,0.33693215,0.336918,0.29660216,0.29661888,0.31781003,0.31780902,0.30798897,0.30798897,0.3214095,0.32141432
2018-03,Fox News,0.2239554,0.22395663,0.30983433,0.30981287,0.30334878,0.30333412,0.35671467,0.3567165,0.32410473,0.3241095,0.29451108,0.2944828,0.28000554,0.28003624,0.26453412,0.2645464,0.23598953,0.23598953,0.28004557,0.28005397
2018-03,Gizmodo,0.2879606,0.28796765,0.32898492,0.32895455,0.30673483,0.30672762,0.28833964,0.28833637,0.32007933,0.32008258,0.3617877,0.36176994,0.35444427,0.354453,0.39403847,0.39405924,0.33161467,0.33161467,0.39807954,0.39808953
2018-03,Hyperallergic,0.2762439,0.27625242,0.3595041,0.3594674,0.2736931,0.27367237,0.26324433,0.2632429,0.25714839,0.25715846,0.3304184,0.33038822,0.36098146,0.36100605,0.34391767,0.34393153,0.5450902,0.5450902,0.34678376,0.34680665
2018-03,Mashable,0.25836343,0.258369,0.36752644,0.36751142,0.26619595,0.2661849,0.27115396,0.27115357,0.27507025,0.2750746,0.30766824,0.30764332,0.3839467,0.38395312,0.3486055,0.34861636,0.327302,0.327302,0.35286555,0.35287902
2018-03,New Republic,0.30662358,0.3066301,0.3256042,0.3255735,0.37706625,0.37706214,0.41281608,0.41281226,0.4380519,0.4380564,0.35261047,0.35259122,0.33641604,0.33643362,0.31896412,0.31897172,0.31006107,0.31006107,0.3851768,0.38519102
2018-03,New Yorker,0.24183783,0.24184538,0.39655754,0.39654076,0.28721508,0.28720436,0.26801562,0.26801467,0.26206845,0.26207536,0.32144272,0.32140714,0.40185168,0.401866,0.3277404,0.3277566,0.4003854,0.4003854,0.3157349,0.31575197
2018-03,Politico,0.28750595,0.28751174,0.30468237,0.30465987,0.3765202,0.37651843,0.44508445,0.4450787,0.48205766,0.48206192,0.3314875,0.33146736,0.29131305,0.29132536,0.30512086,0.30512995,0.26882705,0.26882705,0.35470295,0.35471353
2018-03,Reuters,0.34836388,0.34836563,0.17777969,0.1777667,0.2174525,0.21745287,0.18088645,0.1808815,0.21187441,0.2118766,0.2445481,0.2445567,0.15346229,0.15347971,0.22236593,0.22235078,0.1854746,0.1854746,0.22756988,0.22756587
2018-03,The Hill,0.28656805,0.28657177,0.29979393,0.29977176,0.38641882,0.38641745,0.44207352,0.44206724,0.49241477,0.492417,0.35131684,0.35130343,0.28911492,0.28912413,0.29978016,0.29979718,0.27373904,0.27373904,0.3750024,0.37500653
2018-03,The Verge,0.2748467,0.27485403,0.3117159,0.31170088,0.26206827,0.26206023,0.2503642,0.25036553,0.26061082,0.26061577,0.3024214,0.30239847,0.33823854,0.338246,0.40285572,0.402861,0.29965273,0.2996527,0.3544597,0.35446504
2018-03,Vice News,0.24915183,0.24915794,0.28267607,0.2826569,0.35731906,0.3573178,0.3240889,0.3240893,0.37660614,0.3766077,0.35579175,0.35579193,0.27091652,0.27092674,0.2854814,0.2854908,0.25081348,0.25081348,0.33655155,0.33654812
2018-03,Wired,0.27274823,0.27275828,0.29537296,0.29535446,0.2395534,0.23954634,0.25390825,0.25390625,0.26347724,0.26348224,0.29929256,0.29927093,0.32842603,0.32843402,0.36227405,0.36227748,0.30001172,0.30001172,0.35871807,0.35872597
2018-04,Axios,0.30252174,0.30252898,0.24743478,0.24741739,0.29752365,0.29751965,0.3226781,0.32267368,0.3710168,0.37101915,0.29740182,0.2973948,0.2459201,0.24593422,0.2950569,0.29505378,0.2313313,0.2313313,0.3291551,0.32915473
2018-04,Buzzfeed News,0.24091347,0.24091727,0.33287644,0.33285636,0.3619898,0.36198345,0.3297805,0.3297788,0.3500225,0.35002664,0.35103232,0.35102147,0.30433312,0.3043491,0.28820115,0.28821504,0.28892016,0.28892016,0.36206988,0.3620749
2018-04,CNBC,0.37152264,0.37152544,0.2666277,0.26662174,0.26076573,0.26076686,0.2792077,0.27920046,0.30636087,0.30636334,0.2839575,0.283944,0.2571128,0.25712225,0.3052047,0.30519444,0.24524145,0.24524145,0.30883852,0.30884683
2018-04,CNN,0.27312526,0.2731288,0.3150201,0.3149941,0.38318145,0.38318396,0.36674383,0.36673856,0.42095977,0.4209624,0.3761129,0.37609842,0.3215366,0.3215566,0.30319226,0.30320686,0.27376056,0.27376056,0.3701418,0.37014532
2018-04,Economist,0.30476838,0.30477893,0.2964761,0.2964615,0.2659448,0.26593474,0.31461754,0.31461096,0.29676306,0.29676858,0.3388107,0.33879784,0.29637155,0.29639062,0.31189734,0.3118938,0.31429258,0.31429258,0.320443,0.32044855
2018-04,Fox News,0.24732079,0.24731983,0.33759004,0.3375911,0.36204863,0.36203653,0.34179607,0.34179717,0.35337391,0.35337976,0.29417524,0.29414448,0.3380071,0.3380229,0.31140208,0.31141433,0.26367906,0.26367906,0.31218174,0.312182
2018-04,Gizmodo,0.29104796,0.29105332,0.3288501,0.3288189,0.3262053,0.3261989,0.29066858,0.29066652,0.32856584,0.32856813,0.36998606,0.36997405,0.35311243,0.35312068,0.38861775,0.38863954,0.32901508,0.32901508,0.41323498,0.41324154
2018-04,Hyperallergic,0.277201,0.27721006,0.36509788,0.36506385,0.27922958,0.27920935,0.2688905,0.26889047,0.25740921,0.25741917,0.32255888,0.32252437,0.37009844,0.37012282,0.3468518,0.34686306,0.5528891,0.5528891,0.34450966,0.3445345
2018-04,Mashable,0.25616512,0.25617006,0.36663735,0.36662552,0.26456344,0.2645499,0.2665546,0.26655367,0.27093846,0.27094322,0.307422,0.30739608,0.39505175,0.3950591,0.35608968,0.3561002,0.32061517,0.32061517,0.3548181,0.35483018
2018-04,New Republic,0.29238158,0.29238918,0.3183176,0.3182892,0.3485281,0.3485186,0.35908622,0.35908267,0.37443268,0.37443787,0.3416756,0.34165624,0.334255,0.33427584,0.3033637,0.30337068,0.3301478,0.3301478,0.37225828,0.37227178
2018-04,New Yorker,0.24873228,0.24874084,0.3946832,0.39466652,0.2944136,0.29440463,0.27994052,0.27993685,0.27772042,0.277728,0.3377915,0.33775464,0.39786184,0.3978778,0.32884595,0.32886156,0.40342325,0.40342325,0.33431688,0.33433416
2018-04,Politico,0.27429494,0.27429906,0.3029148,0.30289713,0.38118875,0.38118967,0.43742928,0.43742192,0.4778296,0.47783265,0.32570878,0.32568902,0.2859654,0.28597566,0.28817892,0.28819144,0.25988442,0.25988442,0.35471296,0.3547213
2018-04,Reuters,0.35106644,0.35106754,0.17872258,0.17870793,0.21687591,0.21687606,0.1781701,0.17816474,0.21482484,0.21482688,0.23394106,0.2339474,0.15827212,0.15828799,0.21744998,0.21743554,0.18147416,0.18147416,0.23117913,0.23118028
2018-04,The Hill,0.28342983,0.2834342,0.29537112,0.29534867,0.38956124,0.38955915,0.43587735,0.43587235,0.47889856,0.4789014,0.33877358,0.33876047,0.28974032,0.28975102,0.30064154,0.30065584,0.27806163,0.27806163,0.36889434,0.3688973
2018-04,The Verge,0.28864548,0.2886516,0.3048491,0.3048329,0.26616603,0.26615772,0.26672783,0.26672968,0.27215293,0.2721575,0.29787448,0.2978526,0.34208056,0.34209004,0.3938688,0.39387277,0.29612336,0.29612336,0.368704,0.3687063
2018-04,Vice News,0.24594703,0.24595241,0.29155833,0.291541,0.36612096,0.3661157,0.328511,0.32851115,0.38196582,0.38196725,0.34681004,0.34681043,0.28354412,0.2835537,0.2883555,0.2883667,0.25790474,0.25790474,0.35338363,0.35337904
2018-04,Wired,0.26585817,0.2658692,0.28858772,0.2885736,0.24470623,0.24470206,0.26404166,0.26403686,0.26909846,0.26910418,0.3052433,0.30521983,0.32891673,0.32892457,0.36106285,0.36106488,0.29487723,0.29487723,0.36812776,0.36813432
2018-05,Axios,0.3030047,0.30301076,0.25348064,0.25346294,0.30093357,0.30092987,0.3300134,0.33000928,0.36739674,0.36739972,0.29728305,0.29727352,0.25061104,0.25062403,0.30418906,0.3041875,0.23454829,0.23454829,0.32603544,0.32603815
2018-05,Buzzfeed News,0.2256381,0.22564194,0.32359743,0.3235829,0.34148225,0.34147552,0.28849772,0.28849828,0.3127766,0.3127802,0.33512598,0.33511618,0.29633576,0.29634807,0.2789999,0.27901134,0.27228662,0.27228662,0.3196547,0.31966093
2018-05,CNBC,0.38856217,0.38856184,0.25758508,0.25758094,0.24894722,0.24895163,0.26169416,0.26168615,0.27115977,0.2711633,0.2796766,0.27965936,0.26476264,0.2647743,0.30143645,0.3014258,0.24119467,0.24119467,0.29401428,0.29402238
2018-05,CNN,0.26913297,0.2691372,0.31772003,0.3177006,0.38342828,0.38342977,0.370839,0.3708371,0.41365406,0.41365552,0.38745692,0.38744524,0.30198252,0.30199906,0.30041185,0.3004265,0.2640344,0.2640344,0.35888448,0.35888404
2018-05,Economist,0.29877302,0.2987841,0.2905408,0.29052898,0.26194644,0.26193687,0.32186484,0.3218594,0.28841466,0.28842062,0.33297783,0.33296257,0.2975855,0.2976031,0.30695644,0.3069512,0.3137727,0.3137727,0.3139422,0.31394836
2018-05,Fox News,0.20963843,0.20963834,0.28004646,0.2800355,0.33999524,0.33999142,0.26361987,0.2636234,0.29408044,0.29408196,0.34032378,0.34032077,0.26685044,0.26686046,0.25978246,0.2597977,0.2424921,0.2424921,0.2811185,0.28111824
2018-05,Gizmodo,0.28984648,0.2898521,0.3363208,0.33628795,0.31387278,0.3138625,0.29390734,0.2939065,0.31952956,0.31953245,0.36236975,0.3623551,0.35827115,0.358282,0.401147,0.401168,0.3350549,0.3350549,0.41794577,0.41795295
2018-05,Hyperallergic,0.2840872,0.2840969,0.3785892,0.37855047,0.28249606,0.28247163,0.28251442,0.28251383,0.2662354,0.26624537,0.33599058,0.33596122,0.38287798,0.38290733,0.35058776,0.35059765,0.55926776,0.55926776,0.3532268,0.3532502
2018-05,Mashable,0.24860165,0.24860716,0.3657176,0.36570626,0.25952318,0.25950655,0.25832364,0.25832453,0.25933015,0.25933495,0.3144792,0.3144495,0.4020937,0.40210137,0.36243138,0.36244497,0.33075064,0.33075064,0.34637052,0.34638384
2018-05,New Republic,0.293758,0.2937654,0.32739022,0.32736683,0.36268497,0.3626814,0.38249946,0.38249493,0.40065408,0.40065873,0.3488687,0.34884876,0.33622286,0.3362406,0.3129438,0.31294993,0.3200813,0.3200813,0.37462318,0.3746337
2018-05,New Yorker,0.2349089,0.23491761,0.38203308,0.38202068,0.2788944,0.27888387,0.28818193,0.28817806,0.26624236,0.26625073,0.32367718,0.32363427,0.38718447,0.38719782,0.31621015,0.31622443,0.3830554,0.3830554,0.30560955,0.30563504
2018-05,Politico,0.2824722,0.2824766,0.29339972,0.29338473,0.3716119,0.37160972,0.42053157,0.42052567,0.4696979,0.46970022,0.3260826,0.32606736,0.26860818,0.26861742,0.29444087,0.29445082,0.25878388,0.25878388,0.33915865,0.3391649
2018-05,Reuters,0.33703002,0.33703196,0.19441399,0.19440545,0.22578332,0.2257834,0.20187615,0.2018733,0.2133548,0.21335757,0.25259677,0.2525988,0.17596261,0.17598003,0.23040266,0.2303898,0.19027591,0.19027591,0.2259595,0.22595365
2018-05,The Hill,0.29573852,0.29574308,0.2835848,0.2835653,0.39210343,0.39210322,0.43328482,0.433279,0.48484263,0.48484385,0.34597215,0.345957,0.27848324,0.2784999,0.3028118,0.30282104,0.27303165,0.27303165,0.3703846,0.37038645
2018-05,The Verge,0.2814607,0.28146732,0.3117235,0.31170982,0.26960889,0.26960057,0.25952247,0.25952446,0.26997834,0.26998368,0.30841878,0.30839342,0.35106438,0.35107213,0.41144627,0.41145086,0.30256593,0.30256593,0.3710098,0.37101445
2018-05,Vice News,0.24637602,0.24638247,0.28481728,0.2848001,0.35581484,0.35581172,0.3209945,0.32099348,0.36658165,0.36658362,0.3570699,0.35707375,0.27483326,0.27484307,0.28164738,0.28165588,0.26394323,0.26394325,0.3432724,0.3432673
2018-05,Wired,0.27156574,0.27157643,0.29512405,0.2951091,0.24645583,0.2464449,0.26271334,0.2627108,0.2765548,0.27656063,0.30511758,0.30509457,0.3320141,0.3320256,0.3689856,0.3689871,0.30634475,0.30634475,0.35213798,0.35214388
2018-06,Axios,0.30485544,0.30486232,0.26384798,0.2638319,0.30375755,0.30375272,0.34523255,0.3452295,0.3776159,0.37761876,0.30047292,0.3004612,0.2607897,0.26080158,0.3108898,0.31088722,0.25266165,0.25266165,0.3350967,0.33510032
2018-06,Buzzfeed News,0.2285075,0.22851212,0.31928593,0.31927797,0.3598553,0.35985303,0.31555203,0.3155517,0.34114438,0.3411469,0.34199625,0.341983,0.2940357,0.29404482,0.27777675,0.27778858,0.27861628,0.27861628,0.32579982,0.32580432
2018-06,CNBC,0.38482767,0.38483003,0.27280882,0.272806,0.25913158,0.25913358,0.29151857,0.29151052,0.2978417,0.29784563,0.273889,0.27386868,0.2676912,0.26770175,0.3118358,0.31182396,0.24917813,0.24917813,0.3119423,0.31195134
2018-06,CNN,0.26836643,0.26837194,0.33802444,0.33800653,0.3864445,0.38644537,0.39403376,0.39402875,0.43176675,0.43176943,0.38366953,0.38365173,0.32161465,0.32163024,0.31128898,0.31130317,0.28654212,0.28654212,0.3739328,0.37393752
2018-06,Economist,0.29780725,0.2978167,0.28784904,0.28783578,0.2568873,0.25687525,0.31050307,0.31049767,0.2859891,0.28599495,0.33737892,0.3373641,0.29535604,0.29537338,0.30476892,0.3047684,0.31689006,0.31689006,0.31783962,0.31784564
2018-06,Fox News,0.21772566,0.21772623,0.2928144,0.2928062,0.33538827,0.33538577,0.27602974,0.2760309,0.30301124,0.30301324,0.3436496,0.34364167,0.28296402,0.28297174,0.27259058,0.27260587,0.25677243,0.25677243,0.29232287,0.29232535
2018-06,Gizmodo,0.28830394,0.2883114,0.33491847,0.33488938,0.31836146,0.31835064,0.29769847,0.2976987,0.32302314,0.32302558,0.35863072,0.35861474,0.35839847,0.3584055,0.40335813,0.40337685,0.33312634,0.33312634,0.39876834,0.39877945
2018-06,Hyperallergic,0.2772628,0.27727214,0.37479353,0.37476176,0.2638745,0.26384872,0.26154944,0.26154888,0.25198716,0.251997,0.3122236,0.31219107,0.3672572,0.36728185,0.34674078,0.34675142,0.55194885,0.55194885,0.34494156,0.3449647
2018-06,Mashable,0.25235355,0.2523591,0.3652065,0.36519966,0.2700913,0.27008158,0.27210107,0.27209935,0.28827834,0.2882824,0.32378843,0.32376364,0.39447653,0.3944778,0.36681286,0.3668249,0.3169984,0.3169984,0.35971853,0.3597286
2018-06,New Republic,0.28181466,0.28182197,0.33260295,0.33258322,0.37985286,0.3798488,0.4149042,0.41489828,0.4422618,0.44226542,0.3481484,0.34812957,0.31414196,0.31415582,0.30451915,0.30452877,0.31555647,0.31555647,0.36685228,0.36686343
2018-06,New Yorker,0.24470899,0.24471869,0.38169092,0.3816757,0.2812312,0.281221,0.274483,0.2744816,0.25749266,0.2575005,0.32549438,0.32545775,0.37793952,0.37795162,0.3059111,0.30592477,0.3735645,0.3735645,0.310952,0.31097335
2018-06,Politico,0.28108212,0.28108686,0.29783353,0.29782015,0.39293024,0.39292726,0.4491234,0.44911927,0.48136887,0.48137107,0.33852533,0.33850738,0.27728325,0.27729502,0.2978522,0.2978614,0.26911625,0.26911625,0.35121024,0.3512161
2018-06,Reuters,0.33447623,0.33447984,0.21752074,0.21751626,0.26120368,0.26120162,0.24680902,0.2468038,0.26071265,0.26071548,0.2884303,0.28843436,0.2073742,0.20738924,0.23955026,0.23953964,0.22274654,0.22274654,0.25485352,0.25484654
2018-06,The Hill,0.27220458,0.2722079,0.28892967,0.28891435,0.38906455,0.38906196,0.4463863,0.4463824,0.47143707,0.471438,0.33583266,0.33581617,0.27048498,0.2704995,0.28753522,0.28754583,0.26984993,0.26984993,0.3491737,0.34917846
2018-06,The Verge,0.27637666,0.27638394,0.2979334,0.2979262,0.24685934,0.24685197,0.23673776,0.23673962,0.24605796,0.24606317,0.2973839,0.29736078,0.36453903,0.36454067,0.40014523,0.40014684,0.29485318,0.29485318,0.34611005,0.34611368
2018-06,Vice News,0.23522209,0.23522863,0.28262162,0.28261656,0.37354794,0.37354288,0.34071395,0.3407123,0.38552994,0.3855315,0.35187006,0.3518692,0.2527145,0.25272334,0.27844006,0.27844617,0.2547474,0.2547474,0.32424703,0.32424378
2018-06,Washington Post,0.18980207,0.18981345,0.1416017,0.14157718,0.37605453,0.37602758,0.1255402,0.1255701,0.11803484,0.11803555,0.120624594,0.12064093,0.15607536,0.15609916,0.2753069,0.2752702,0.15470815,0.15470815,0.22611114,0.22611904
2018-06,Wired,0.25934103,0.25935194,0.2796354,0.27961826,0.23236457,0.23235582,0.23942402,0.23942141,0.25169536,0.2517015,0.2922275,0.29220414,0.33350196,0.3335093,0.3701878,0.37019214,0.2943368,0.2943368,0.33716154,0.3371695
2018-07,Axios,0.29570234,0.2957079,0.24528584,0.24526717,0.29426384,0.29426053,0.31808698,0.31808364,0.35268107,0.3526829,0.29093853,0.29093426,0.23952597,0.23953791,0.29195055,0.29194942,0.2322472,0.2322472,0.32195553,0.32195613
2018-07,Buzzfeed News,0.23546198,0.2354657,0.31986403,0.31985462,0.3310305,0.33102322,0.29042068,0.2904186,0.3183393,0.31834227,0.33835816,0.3383501,0.29594368,0.29595172,0.27890477,0.2789173,0.27652475,0.27652475,0.3390289,0.3390326
2018-07,CNBC,0.390842,0.39084294,0.2679257,0.26792377,0.24374154,0.24374162,0.267467,0.26746094,0.28045928,0.2804626,0.2733471,0.2733274,0.26338553,0.2633962,0.3078935,0.3078817,0.24712935,0.24712935,0.297666,0.2976748
2018-07,CNN,0.26697335,0.26697615,0.3299486,0.3299238,0.3865775,0.38657817,0.36133128,0.3613288,0.40020368,0.40020612,0.3863024,0.38628983,0.31929532,0.31931525,0.31131858,0.31133506,0.28575394,0.28575394,0.3688914,0.3688929
2018-07,Economist,0.29083243,0.29084155,0.30181563,0.30179518,0.27869943,0.27868554,0.33233267,0.33232948,0.30759972,0.30760494,0.33332217,0.33331037,0.29590026,0.29592085,0.3025429,0.30254397,0.31420785,0.31420785,0.32652512,0.32653055
2018-07,Fox News,0.22297011,0.22296944,0.3068606,0.3068515,0.34134746,0.341344,0.275703,0.27570406,0.3041083,0.3041104,0.34643748,0.34642863,0.29644537,0.29645407,0.27747545,0.27749267,0.26224962,0.26224962,0.30152783,0.30153066
2018-07,Gizmodo,0.27607366,0.27607903,0.33416033,0.334133,0.31471995,0.31470913,0.284528,0.28452727,0.31790388,0.31790593,0.36300716,0.3629921,0.3620169,0.3620235,0.38923442,0.38925898,0.33433732,0.33433732,0.39533153,0.39533865
2018-07,Hyperallergic,0.28097507,0.2809829,0.38138857,0.38135538,0.27467757,0.27465343,0.27150694,0.2715068,0.25996032,0.25996938,0.32977766,0.32974654,0.37763134,0.37765747,0.3501386,0.35015082,0.55795133,0.55795133,0.35026333,0.35028562
2018-07,Mashable,0.2554299,0.25543582,0.35395354,0.3539415,0.2685804,0.26857066,0.26430953,0.26430818,0.27952608,0.27953002,0.3074605,0.3074342,0.37168622,0.37169483,0.35987723,0.3598886,0.3140673,0.3140673,0.35098904,0.35099712
2018-07,New Republic,0.3065055,0.306512,0.3346178,0.33459014,0.37074015,0.37073585,0.40607905,0.40607262,0.43007717,0.43008137,0.3536577,0.35364655,0.3283904,0.32840636,0.31194973,0.31195515,0.31720418,0.31720418,0.38929775,0.3893087
2018-07,New Yorker,0.24028897,0.24029712,0.37738365,0.37737155,0.27659974,0.2765879,0.28913343,0.28913176,0.26641926,0.26642632,0.323152,0.32311168,0.37987587,0.37989306,0.30967802,0.3096885,0.38218912,0.38218912,0.32038796,0.32040882
2018-07,Politico,0.28955594,0.28956148,0.2952996,0.29527712,0.38746914,0.38746685,0.43838453,0.4383797,0.46859258,0.46859482,0.32898608,0.32897192,0.2808022,0.2808181,0.3007654,0.3007723,0.26688698,0.26688698,0.35026416,0.3502709
2018-07,Reuters,0.331467,0.3314693,0.22222893,0.22221676,0.2719528,0.27195206,0.24074799,0.24074425,0.26849267,0.2684948,0.30737615,0.30738243,0.20187145,0.20188776,0.26197758,0.2619708,0.22499067,0.22499067,0.26166892,0.261664
2018-07,The Hill,0.27115932,0.27116108,0.29232013,0.2923014,0.40352482,0.40352193,0.44185615,0.4418524,0.47778872,0.47778955,0.33994982,0.33994073,0.27410465,0.2741212,0.28739232,0.28740525,0.26897964,0.26897964,0.36097288,0.3609704
2018-07,The Verge,0.286573,0.28657976,0.30802587,0.30801535,0.25661454,0.2566022,0.24504639,0.2450481,0.2599727,0.25997737,0.30082706,0.30080503,0.342123,0.34212956,0.41560438,0.41560805,0.29862595,0.29862595,0.35903332,0.35903656
2018-07,Vice News,0.24891381,0.2489196,0.28915775,0.2891393,0.37267432,0.3726695,0.352845,0.35284388,0.3971584,0.3971594,0.35429215,0.35429662,0.28153312,0.28154477,0.29266745,0.29267743,0.2638168,0.2638168,0.34841087,0.3484034
2018-07,Wired,0.26216698,0.26217544,0.29459584,0.29457653,0.25266218,0.25265217,0.259648,0.2596459,0.27017662,0.27018115,0.3087058,0.3086863,0.34181756,0.34182805,0.35105008,0.35105753,0.3020896,0.3020896,0.35040066,0.3504073
2018-08,Axios,0.300819,0.30082315,0.23916592,0.23914878,0.2928313,0.2928294,0.30983824,0.3098348,0.3366434,0.33664608,0.2991069,0.29910094,0.2463132,0.24632606,0.28708988,0.28708857,0.23275164,0.23275164,0.32155204,0.32155266
2018-08,Buzzfeed News,0.23824698,0.23825051,0.31865636,0.3186407,0.348199,0.3481944,0.3052749,0.30527335,0.32398546,0.32398954,0.33759698,0.33758456,0.30219376,0.30220494,0.28624052,0.28625235,0.28087872,0.28087872,0.33637306,0.33638233
2018-08,CNBC,0.38388482,0.38388383,0.25667986,0.25667527,0.24497311,0.24497512,0.26084888,0.26084343,0.26797393,0.26797757,0.25913188,0.25911295,0.2513137,0.25132513,0.29809543,0.2980845,0.23794392,0.23794392,0.2865726,0.2865816
2018-08,CNN,0.27061194,0.27061212,0.30634758,0.3063255,0.38590336,0.38590676,0.34652844,0.34652358,0.39184162,0.39184403,0.3840007,0.38398916,0.30554384,0.30556664,0.2882588,0.28827283,0.26264036,0.26264036,0.36369863,0.36369982
2018-08,Economist,0.2837039,0.28371266,0.28831723,0.28829864,0.24521919,0.2452078,0.28844097,0.2884356,0.2606729,0.26067835,0.3363177,0.33630338,0.29618925,0.29620942,0.30148396,0.30148512,0.31532872,0.31532872,0.30986217,0.3098711
2018-08,Fox News,0.22309059,0.22308943,0.29549712,0.29548636,0.3379032,0.33790058,0.27177888,0.2717801,0.2968835,0.2968855,0.34557334,0.34556523,0.29261458,0.2926241,0.27453312,0.2745498,0.25771284,0.25771284,0.30136243,0.30136552
